trajectory_id,instance_id,repo,total_tokens,assistant_turns,total_tool_calls,exit_status,ends_with_submit,is_error_or_timeout,resolved,has_patch,patch_length,avg_observation_length,num_observations,unique_action_ratio,test_alignment_score,redundant_cmds_ratio,error_retry_count,total_action_pairs,obs_noise_char_ratio,obs_utilization_ratio,truncation_ratio,outcome_success,step_efficiency,observation_noise,action_diversity,composite_Q
chatcmpl-cdcaba80eb15606d27c16e21ab9bd779,koxudaxi__datamodel-code-generator-767,koxudaxi/datamodel-code-generator,46853,75,75,submit,True,False,1,True,1203,1905.5333333333333,75,0.96,1.0,0.02666666666666667,9,74,0.008872406675296506,0.5053763440860215,1.0,1.0,0.5333333333333333,0.8094466666666666,0.6336515577974672,0.8414488224464134
chatcmpl-30420351a7638176854ea40e6b6a2258,juju__python-libjuju-569,juju/python-libjuju,42285,60,60,submit,True,False,0,True,1959,2685.35,60,0.95,1.0,0.03333333333333333,16,59,0.11519913605302846,0.23265306122448978,1.0,0.5,0.6666666666666666,0.731465,0.6703889383260151,0.7350919771659349
chatcmpl-89f95f3faaf814de31ff97f14e605c98,numpy__numpydoc-433,numpy/numpydoc,27595,54,54,submit,True,False,1,True,1508,2078.962962962963,54,0.9444444444444444,1.0,0.037037037037037035,3,53,0.022892467754578493,0.3333333333333333,1.0,1.0,0.7407407407407407,0.7921037037037038,0.6460646356306219,0.881570167266766
chatcmpl-a29f1199938870567c52e589f4c029ad,pdm-project__pdm-3136,pdm-project/pdm,64917,86,86,submit,True,False,0,True,2561,2015.3372093023256,86,0.8953488372093024,1.0,0.09302325581395349,17,85,0.029875547401035086,0.35648148148148145,1.0,0.5,0.46511627906976744,0.7984662790697674,0.5961280143475391,0.6974059991091724
chatcmpl-37b2274f584ffa0e4b8a5b000eedd46b,vyperlang__vyper-3384,vyperlang/vyper,62066,41,41,submit,True,False,1,True,679,4305.243902439024,41,0.975609756097561,1.0,0.024390243902439025,8,40,0.10817777525989293,0.057736720554272515,1.0,1.0,1.0,0.5694756097560976,0.6797048116088599,0.9033918226243006
chatcmpl-a2daf740b26e042fbe361667e7ac031a,iterative__dvc-2488,iterative/dvc,50242,79,79,submit,True,False,0,True,39449,2143.1645569620255,79,0.9367088607594937,1.0,0.0,8,78,0.09219774378359223,0.2757009345794392,1.0,0.5,0.6329113924050633,0.7856835443037975,0.6282926945858032,0.7322640795851627
chatcmpl-f71903bb8ebfdcdb3236856e9b3795e8,jaraco__zipp-8,jaraco/zipp,20330,31,31,submit,True,False,1,True,724,2315.2258064516127,31,0.9032258064516129,1.0,0.03225806451612903,2,30,0.018335841275149083,0.44285714285714284,1.0,1.0,1.0,0.7684774193548387,0.6395190631885707,0.9292235192220829
chatcmpl-5be4dca4f89c0ed9157e3ab16f79fd53,raiden-network__raiden-services-795,raiden-network/raiden-services,41238,52,52,submit,True,False,0,True,1719,3464.423076923077,52,0.9230769230769231,1.0,0.057692307692307696,8,51,0.023463780183180682,0.28695652173913044,1.0,0.5,0.7692307692307693,0.6535576923076922,0.6125906914971475,0.7381388768420224
chatcmpl-8679076819262eff43832aebaa6202d3,encode__starlette-488,encode/starlette,50252,60,60,submit,True,False,0,True,12615,2715.3166666666666,60,0.9,1.0,0.05,17,59,0.07986177180071079,0.25984251968503935,1.0,0.5,0.6666666666666666,0.7284683333333333,0.6699594734769534,0.7345995306810287
chatcmpl-bd9ce33508fba80e343b61abf553eb66,jwplayer__jwplatform-py-20,jwplayer/jwplatform-py,31059,39,39,submit,True,False,1,True,1970,3209.3076923076924,39,0.9230769230769231,1.0,0.05128205128205128,7,38,0.034834575713269894,0.330188679245283,1.0,1.0,1.0,0.6790692307692308,0.6924793138936467,0.9211083160047493
chatcmpl-9e9508e5d33bce9f0639f734e144ca2e,tobymao__sqlglot-3418,tobymao/sqlglot,31914,41,41,submit,True,False,0,True,16650,2624.6585365853657,41,0.9512195121951219,1.0,0.024390243902439025,6,40,0.007164695059055301,0.21641791044776118,1.0,0.5,0.975609756097561,0.7375341463414634,0.7096815871101176,0.8017202318817435
chatcmpl-50214f350ea9f898a877bbf92a811cf0,qiboteam__qibo-642,qiboteam/qibo,48747,73,73,submit,True,False,1,True,23216,2422.876712328767,73,0.9178082191780822,1.0,0.0410958904109589,7,72,0.04029513201786623,0.28901734104046245,1.0,1.0,0.547945205479452,0.7577123287671232,0.6318014450750425,0.8364260349184631
chatcmpl-888348f137afcbe7582fad69679a293a,litl__backoff-172,litl/backoff,45874,62,62,submit,True,False,1,True,18275,2977.2741935483873,62,0.8548387096774194,1.0,0.0967741935483871,19,61,0.09010731834163095,0.5486111111111112,1.0,1.0,0.6451612903225806,0.7022725806451613,0.5887400901189941,0.8432471541731897
chatcmpl-d22e8ac7087e93845c4b219d68b982aa,psf__black-3745,psf/black,72830,96,96,submit,True,False,0,True,1827,1940.0625,96,0.9375,1.0,0.03125,16,95,0.019833983011715687,0.24686192468619247,1.0,0.5,0.5208333333333334,0.8059937500000001,0.6295812411510233,0.7130238532817691
chatcmpl-3835f0b100f6c5af4eeb989adb705ec7,feature-engine__feature_engine-477,feature-engine/feature_engine,48907,56,56,submit,True,False,1,True,4223,3551.1071428571427,56,0.875,1.0,0.05357142857142857,17,55,0.13836228138105822,0.49044585987261147,1.0,1.0,0.7142857142857142,0.6448892857142857,0.7034894023170039,0.8599394759459861
chatcmpl-917ac4d81c6225475c210cfcb482b950,sphinx-gallery__sphinx-gallery-625,sphinx-gallery/sphinx-gallery,48393,64,64,submit,True,False,0,True,3602,2540.96875,64,0.921875,1.0,0.03125,10,63,0.09713937843588198,0.2530612244897959,1.0,0.5,0.625,0.745903125,0.662371703258936,0.7281226390758936
chatcmpl-1e7b240474bc7eb42fe1e76af6d7459f,TDAmeritrade__stumpy-649,TDAmeritrade/stumpy,56869,82,82,submit,True,False,0,True,5109,2178.731707317073,82,0.9390243902439024,1.0,0.036585365853658534,5,81,0.017497313272434176,0.3373493975903614,1.0,0.5,0.6097560975609756,0.7821268292682927,0.5876121495050018,0.7230314588529392
chatcmpl-0a774e100656e7c9cedde473406807c6,omni-us__jsonargparse-239,omni-us/jsonargparse,46622,91,91,submit,True,False,1,True,12565,1292.6593406593406,91,0.9010989010989011,1.0,0.01098901098901099,13,90,0.06791519314472252,0.5426829268292683,1.0,1.0,0.4395604395604396,0.8707340659340659,0.6247853988349114,0.831000737685689
chatcmpl-77261fd1a6a1c318808bf114d4c7270c,NREL__hescore-hpxml-103,NREL/hescore-hpxml,49037,72,72,submit,True,False,1,True,12585,1583.875,72,0.875,1.0,0.05555555555555555,9,71,0.048799095046431484,0.44881889763779526,1.0,1.0,0.5555555555555556,0.8416125,0.6231663743629244,0.8496696235474037
chatcmpl-dd3a524d10de9658bce38d83ec86cc77,PMEAL__OpenPNM-2173,PMEAL/OpenPNM,67609,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,16753,2197.67,100,0.89,1.0,0.04,14,99,0.06359462521670678,0.3522727272727273,1.0,0.0,0.3,0.780233,0.713793203313192,0.5484142703313192
chatcmpl-13b9e018c39092dbee131ec5d291b89a,google__mobly-328,google/mobly,52778,65,65,submit,True,False,1,True,1990,2439.892307692308,65,0.9538461538461539,1.0,0.03076923076923077,16,64,0.08291664827577509,0.38372093023255816,1.0,1.0,0.6153846153846154,0.7560107692307692,0.6326706921430307,0.8497456076758415
chatcmpl-868f6d076c07767601f90d6e403da46f,python-pillow__Pillow-6500,python-pillow/Pillow,56987,81,81,submit,True,False,0,True,730,2432.395061728395,81,0.9135802469135802,1.0,0.06172839506172839,9,80,0.01193255643982459,0.20552147239263804,1.0,0.5,0.49382716049382713,0.7567604938271605,0.6371668560802914,0.7009961917808687
chatcmpl-de0b9191ec195ec9e3d46f0534452153,burnash__gspread-1336,burnash/gspread,40858,69,69,submit,True,False,0,True,1225,2572.9710144927535,69,0.9130434782608695,1.0,0.043478260869565216,7,68,0.013518461148505929,0.35714285714285715,1.0,0.5,0.5797101449275363,0.7427028985507247,0.6115915293516723,0.7135066167032832
chatcmpl-0433c119e9cea47313696aaa80f1fe8a,devopshq__artifactory-261,devopshq/artifactory,26775,42,42,submit,True,False,1,True,953,3432.9285714285716,42,0.9047619047619048,1.0,0.047619047619047616,3,41,0.0007421124543115346,0.4507042253521127,1.0,1.0,0.9523809523809523,0.6567071428571428,0.682477941708721,0.907230056075634
chatcmpl-0f6c65f3ea122907bfb6255fdba227fd,pypa__cibuildwheel-1031,pypa/cibuildwheel,49127,67,67,submit,True,False,1,True,3599,2229.4776119402986,67,0.9253731343283582,1.0,0.014925373134328358,9,66,0.02146276150627615,0.21875,1.0,1.0,0.7462686567164178,0.7770522388059702,0.5804307188714738,0.8738546390513265
chatcmpl-b5f36e86058e4a6c1c332fc5a0fce3b0,fgmacedo__python-statemachine-370,fgmacedo/python-statemachine,39388,39,39,submit,True,False,1,True,672,4702.948717948718,39,0.8717948717948718,1.0,0.10256410256410256,11,38,0.052858272224191045,0.16544117647058823,1.0,1.0,1.0,0.5297051282051282,0.6883605722805184,0.8982918264588211
chatcmpl-887c4fcc81ad9dc72ff5a1378779e833,cta-observatory__pyirf-188,cta-observatory/pyirf,31690,39,39,submit,True,False,0,True,9264,2737.3333333333335,39,0.9230769230769231,1.0,0.0,2,38,0.01773202442954026,0.28169014084507044,1.0,0.5,1.0,0.7262666666666666,0.7405770449184028,0.8079977044918403
chatcmpl-a8d301483ac5fa6a58c597c2cac83bf7,civisanalytics__civis-python-474,civisanalytics/civis-python,32870,44,44,submit,True,False,0,True,15904,2724.681818181818,44,0.9318181818181818,1.0,0.022727272727272728,3,43,0.009175383280783411,0.24561403508771928,1.0,0.5,0.9090909090909092,0.7275318181818182,0.6904584095384286,0.7849937954992974
chatcmpl-d9cdac77ed95349ba103f44ab237d4d0,jnothman__UpSetPlot-248,jnothman/UpSetPlot,60608,66,66,submit,True,False,1,True,23316,3248.4242424242425,66,0.9545454545454546,1.0,0.0,13,65,0.13461072034926025,0.3383084577114428,1.0,1.0,0.7575757575757576,0.6751575757575757,0.6445191289835095,0.8672407007771389
chatcmpl-1e4e2958f7e92b9b80ac492d3ea7e1bd,miurahr__aqtinstall-364,miurahr/aqtinstall,50678,53,53,submit,True,False,0,True,976,3200.735849056604,53,0.9622641509433962,1.0,0.018867924528301886,8,52,0.03617092767582926,0.31746031746031744,1.0,0.5,0.7547169811320754,0.6799264150943396,0.6621335937899183,0.744145717869558
chatcmpl-c2e012bde10d3188e489fff76d8a5274,einsteinpy__einsteinpy-383,einsteinpy/einsteinpy,34819,44,44,submit,True,False,0,True,655,2957.5227272727275,44,0.9545454545454546,1.0,0.045454545454545456,5,43,0.04043617585356295,0.2,1.0,0.5,0.9090909090909092,0.7042477272727272,0.6904584095384286,0.7815011818629338
chatcmpl-4631728cda961995087650004952ec55,repobee__repobee-336,repobee/repobee,53166,85,85,submit,True,False,1,True,8945,1746.6470588235295,85,0.9647058823529412,1.0,0.023529411764705882,14,84,0.032162462533257,0.43902439024390244,1.0,1.0,0.5882352941176471,0.8253352941176471,0.6351888693493585,0.8549662398761124
chatcmpl-f36608fbad1547be3f6789c9d6f80e46,datalad__datalad-4575,datalad/datalad,50403,84,84,submit,True,False,1,True,1010,1608.8333333333333,84,0.9166666666666666,1.0,0.05952380952380952,11,83,0.042392446463719646,0.3865546218487395,1.0,1.0,0.47619047619047616,0.8391166666666667,0.6072894923333723,0.8318345444714326
chatcmpl-716c21b2eb4a9941713d7de093112a5f,pyvista__pyvista-5246,pyvista/pyvista,57828,79,79,submit,True,False,0,True,1564,1979.632911392405,79,0.9367088607594937,1.0,0.02531645569620253,14,78,0.017149324449616667,0.3081081081081081,1.0,0.5,0.6329113924050633,0.8020367088607595,0.6337721962911143,0.7352650044392381
chatcmpl-e48674a6c90f8e0c187c255f5e2aac39,tobymao__sqlglot-1670,tobymao/sqlglot,33793,54,54,submit,True,False,1,True,7822,2320.4074074074074,54,0.9814814814814815,1.0,0.0,4,53,0.01608912866514501,0.29850746268656714,1.0,1.0,0.7407407407407407,0.7679592592592592,0.6392157501125212,0.8772636120482891
chatcmpl-8709b617db38761632af1ec3d8783105,agronholm__sqlacodegen-385,agronholm/sqlacodegen,49411,74,74,submit,True,False,0,True,19982,3657.0405405405404,74,0.8648648648648649,1.0,0.08108108108108109,11,73,0.029044309199951223,0.5740740740740741,1.0,0.5,0.5405405405405406,0.634295945945946,0.6201083643632407,0.6902633364363242
chatcmpl-23ae5fb5d443259039f1e0b0b701ce92,chaostoolkit-incubator__chaostoolkit-aws-26,chaostoolkit-incubator/chaostoolkit-aws,35746,37,37,submit,True,False,1,True,14554,3796.4324324324325,37,0.8918918918918919,1.0,0.02702702702702703,3,36,0.01321297377338611,0.28346456692913385,1.0,1.0,1.0,0.6203567567567567,0.6514088675818075,0.9081944002716943
chatcmpl-b286b99860e19c691c35086444c12bb4,jmcnamara__XlsxWriter-956,jmcnamara/XlsxWriter,45911,47,47,submit,True,False,1,True,13145,2832.021276595745,47,0.9574468085106383,1.0,0.0425531914893617,6,46,0.07083881146463318,0.03821656050955414,1.0,1.0,0.851063829787234,0.7167978723404256,0.6679264378849328,0.894525090597004
chatcmpl-aeb2d9235ca5a3641c6f728f4c685aaa,jboss-dockerfiles__dogen-143,jboss-dockerfiles/dogen,33051,59,59,submit,True,False,0,True,1687,2164.8813559322034,59,0.9661016949152542,1.0,0.01694915254237288,9,58,0.05456908430414631,0.34959349593495936,1.0,0.5,0.6779661016949152,0.7835118644067797,0.6723148477471068,0.7453514847747107
chatcmpl-75e6316427cc9c6bc5940efa7182891e,contentful__contentful-management.py-117,contentful/contentful-management.py,43356,45,45,submit,True,False,1,True,835,4420.555555555556,45,0.9777777777777777,1.0,0.022222222222222223,5,44,0.06780947593314063,0.16990291262135923,1.0,1.0,1.0,0.5579444444444444,0.6399289012286783,0.8976845567895344
chatcmpl-67bc9518091c7ac3332c9552aba7da66,reata__sqllineage-431,reata/sqllineage,48585,66,66,submit,True,False,0,True,2654,2283.818181818182,66,0.8787878787878788,1.0,0.045454545454545456,10,65,0.05320038213518032,0.3563218390804598,1.0,0.5,0.6060606060606061,0.7716181818181818,0.6829030938440094,0.7302451578692494
chatcmpl-6203dc84ac1176a83b6c0cef2c076022,bugsnag__bugsnag-python-188,bugsnag/bugsnag-python,30962,44,44,submit,True,False,1,True,4311,3348.090909090909,44,0.9090909090909091,1.0,0.045454545454545456,6,43,0.12285834532569442,0.36645962732919257,1.0,1.0,1.0,0.6651909090909092,0.6862194296470264,0.918400579328339
chatcmpl-3d735626c7e6b66bed133c24111925d4,networkx__networkx-4241,networkx/networkx,30290,61,61,submit,True,False,0,True,1683,1865.360655737705,61,0.8852459016393442,1.0,0.03278688524590164,4,60,0.015309305983987626,0.40625,1.0,0.5,0.6557377049180328,0.8134639344262296,0.6583162320298097,0.743998754350522
chatcmpl-139e13052d6fa249329b0ee4802e2ad5,Veinar__envcloak-49,Veinar/envcloak,50840,65,65,submit,True,False,0,True,4391,2826.0615384615385,65,0.8923076923076924,1.0,0.046153846153846156,11,64,0.010354175966553072,0.42948717948717946,1.0,0.5,0.7692307692307693,0.7173938461538462,0.6908558366163122,0.7555408144308619
chatcmpl-1be0a84cf7788d4f775eee1e85b246dd,model-bakers__model_bakery-353,model-bakers/model_bakery,32229,70,70,submit,True,False,1,True,1584,2109.4142857142856,70,0.9571428571428572,1.0,0.014285714285714285,6,69,0.012718493285204423,0.4108527131782946,1.0,1.0,0.5714285714285714,0.7890585714285714,0.5977237622617836,0.8424168762261784
chatcmpl-63d19ea0f22d1e855bbd2011a41d8e66,jlusiardi__tlv8_python-14,jlusiardi/tlv8_python,63276,50,50,submit,True,False,0,True,5189,4154.4,50,0.88,1.0,0.04,9,49,0.04354419410745234,0.49295774647887325,1.0,0.5,0.8,0.58456,0.6929132635924448,0.7419753263592445
chatcmpl-447b059e8ee5e26f46c1f1dabad4ba9a,snakemake__snakemake-469,snakemake/snakemake,29673,45,45,submit,True,False,1,True,1146,2359.777777777778,45,0.9333333333333333,1.0,0.044444444444444446,5,44,0.023796967699406722,0.3008849557522124,1.0,1.0,0.888888888888889,0.7640222222222222,0.7062264829691469,0.9130037594080258
chatcmpl-96fe546a2f23c9cb06505ac16311043e,encode__httpx-2671,encode/httpx,50041,68,68,submit,True,False,0,True,10070,3613.1323529411766,68,0.8823529411764706,1.0,0.04411764705882353,5,67,0.02191352622988852,0.3161290322580645,1.0,0.5,0.7352941176470589,0.6386867647058823,0.5533094649091406,0.7231927847262082
chatcmpl-c4b13a2cd7d3b3ab644bf48c0336bee6,pdm-project__pdm-2910,pdm-project/pdm,92730,75,75,submit,True,False,0,True,3249,4336.4,75,0.9466666666666667,1.0,0.02666666666666667,13,74,0.2538142237800941,0.2708333333333333,1.0,0.5,0.5333333333333333,0.56636,0.6649343751755654,0.6831141041842231
chatcmpl-3d358d32fd9391349776ef2e6ca73e4f,SpikeInterface__spikeinterface-2716,SpikeInterface/spikeinterface,42050,52,52,submit,True,False,0,True,626,2760.6346153846152,52,0.9230769230769231,1.0,0.019230769230769232,3,51,0.007565150153601805,0.1553784860557769,1.0,0.5,0.7692307692307693,0.7239365384615385,0.6790719050558959,0.7553438251209741
chatcmpl-54bc8633f14efd46b12c9b28c8061fe1,pri22296__beautifultable-64,pri22296/beautifultable,32980,49,49,submit,True,False,1,True,11279,2617.6530612244896,49,0.9387755102040817,1.0,0.04081632653061224,10,48,0.04765134682103458,0.3739130434782609,1.0,1.0,0.8163265306122448,0.738234693877551,0.6921523287486364,0.8932157430789452
chatcmpl-7e0dd1f2ba5d671e08ff65e4919f7503,ncclient__ncclient-485,ncclient/ncclient,45365,63,63,submit,True,False,1,True,1012,3524.0158730158732,63,0.9365079365079365,1.0,0.015873015873015872,17,62,0.018827726304315513,0.33544303797468356,1.0,1.0,0.6349206349206349,0.6475984126984127,0.6566952883448541,0.8397934177233743
chatcmpl-5ca95e11e28775739106a40ed04346ef,reata__sqllineage-581,reata/sqllineage,56667,73,73,submit,True,False,1,True,1237,3533.109589041096,73,0.9178082191780822,1.0,0.0273972602739726,10,72,0.0192775195120911,0.26515151515151514,1.0,1.0,0.547945205479452,0.6466890410958903,0.63934063453345,0.8205264607136189
chatcmpl-9e41bb9093eecf9277fc8b620bd7698c,PennyLaneAI__pennylane-6147,PennyLaneAI/pennylane,69013,98,98,submit,True,False,0,True,26667,2380.8469387755104,98,0.8775510204081632,1.0,0.02040816326530612,11,97,0.010093304132040133,0.22264150943396227,1.0,0.5,0.4081632653061224,0.761915306122449,0.6166510220836247,0.6825850511879543
chatcmpl-1acbde7e5123b26b1103217cab5e527a,benmoran56__esper-81,benmoran56/esper,34100,34,34,submit,True,False,0,True,16530,4116.5,34,0.9411764705882353,1.0,0.029411764705882353,4,33,0.026250169690127965,0.5121951219512195,1.0,0.5,1.0,0.5883499999999999,0.7107826729922404,0.784330767299224
chatcmpl-fb17c3f1c367482a7cef49381529bb7e,sqlfluff__sqlfluff-4239,sqlfluff/sqlfluff,78090,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,9150,2173.92,100,0.93,1.0,0.04,9,99,0.012079561345403694,0.2012779552715655,1.0,0.0,0.3,0.782608,0.7068069462659554,0.5480718946265954
chatcmpl-3f7518de33edaf394a35f1a93ff18b80,materialsvirtuallab__monty-703,materialsvirtuallab/monty,43133,67,67,submit,True,False,0,True,1453,1951.0,67,0.9253731343283582,1.0,0.029850746268656716,2,66,0.008216222832531346,0.41379310344827586,1.0,0.5,0.5970149253731343,0.8049,0.6178753550607918,0.726925520580706
chatcmpl-4961398fd81ca042715992aef26b0fc7,xonsh__xonsh-3141,xonsh/xonsh,31813,44,44,submit,True,False,1,True,1007,2794.6136363636365,44,0.9545454545454546,1.0,0.045454545454545456,5,43,0.01228824931076828,0.42592592592592593,1.0,1.0,0.9090909090909092,0.7205386363636364,0.6604384826781019,0.9059428255405375
chatcmpl-188ef4489dc79489ec2de87c2c5161d2,tobymao__sqlglot-4311,tobymao/sqlglot,62806,84,84,submit,True,False,1,True,18440,2044.5,84,0.8928571428571429,1.0,0.047619047619047616,7,83,0.013654520257601695,0.3691275167785235,1.0,1.0,0.5952380952380952,0.79555,0.5697958531548316,0.8453597043631023
chatcmpl-cac3d504ba4fe56ab3b383efaaef173b,econ-ark__HARK-812,econ-ark/HARK,45744,66,66,submit,True,False,0,True,17599,2049.212121212121,66,0.9393939393939394,1.0,0.015151515151515152,3,65,0.02971578137939193,0.43434343434343436,1.0,0.5,0.6060606060606061,0.7950787878787879,0.6560261360255303,0.7310765529964923
chatcmpl-34f1d118a40e673397d90359d41d6c2a,lmfit__lmfit-py-589,lmfit/lmfit-py,30561,46,46,submit,True,False,0,True,1082,2551.6304347826085,46,0.9565217391304348,1.0,0.0,8,45,0.060651757188498405,0.211864406779661,1.0,0.5,0.8695652173913043,0.7448369565217392,0.7041620105292536,0.781054788009447
chatcmpl-d5b1d32491ef80663aa18e76515a7275,tobymao__sqlglot-1470,tobymao/sqlglot,41464,86,86,submit,True,False,0,True,7647,1101.2558139534883,86,0.9302325581395349,1.0,0.023255813953488372,10,85,0.02517210795286565,0.25157232704402516,1.0,0.5,0.46511627906976744,0.8898744186046512,0.5903903174415525,0.7105434503488064
chatcmpl-8dcbd4eb23cf73799934ef81af873167,conan-io__conan-2708,conan-io/conan,40364,83,83,submit,True,False,0,True,5024,1230.0602409638554,83,0.9518072289156626,1.0,0.012048192771084338,18,82,0.07619374112346344,0.4866666666666667,1.0,0.5,0.4819277108433735,0.8769939759036145,0.653817114416648,0.7183163499958817
